density,density_atomic,formation_energy_per_atom,energy_above_hull,band_gap
2.946500101,12.62570795,-1.551350847,0.345423197,0.738
4.053749367,10.22031416,-2.579079419,0.061972652,1.9847
3.895918267,9.674867558,-2.568225467,0.038620182,1.7837
4.284063692,12.16481162,-2.456033661,0.039710233,2.1653
3.683145803,10.16065678,-2.479896015,0,3.9224
2.833516667,11.89387782,-2.583792996,0.009334568,4.19
4.085704841,11.71119367,-1.92361894,0,2.2859
3.172579651,9.456303574,-2.289390804,0.061154839,2.4156
3.357816142,11.14509514,-2.424008248,0.055887767,3.6715
3.332844284,9.87887898,-1.909354928,0.051272118,1.9645
2.735060774,11.78251054,-2.935589039,0.041932037,3.2329
3.063633171,10.96296364,-2.558070605,0.005195829,3.3425
2.431046617,14.62235256,-2.511441513,0.042543291,3.9103
2.889795564,10.82210572,-2.640022327,0.062801009,1.6789
2.335493407,10.05456415,-1.849527935,0.060639433,2.49
3.126841544,10.74134988,-2.563100714,0.00016572,3.3842
2.654730639,10.73971912,-2.55351116,0.094894217,2.0335
3.146635943,11.46183959,-2.156756129,0.114600927,0
3.7274111,11.11511205,-2.594522681,0.04652939,2.2668
3.107374195,9.654735609,-2.259660019,0.090885624,2.387
3.190142669,10.45638272,-2.487178742,0.033761349,1.2449
3.633382815,10.03916943,-2.088526139,0.291650561,0
3.571241065,10.28718773,-2.527220433,0.021255832,2.3094
3.580127837,9.11704111,-2.064611745,0.120435052,0.0667
3.335810253,10.81183691,-2.173304322,0.098052735,0
3.742836459,8.926708301,-2.316799958,0.034743838,1.6775
3.550889277,10.5391009,-2.449639419,0.030256595,3.829
3.634046652,10.10939891,-2.498250522,0.050225744,1.9897
2.937645243,12.66376526,-1.848047196,0.048726849,2.1349
3.568159923,10.48808943,-2.464017455,0.015878559,3.5746
3.493268171,10.71294231,-2.405664434,0.074231581,3.8149
3.776737317,9.727451017,-2.506195764,0.042280501,1.6569
3.636990166,11.591982,-2.210388556,0.014798152,2.2232
2.507760557,13.56823694,-2.800584291,0.110018842,0
4.236268467,9.820901309,-1.929522814,0.106472507,0
3.958360291,10.28601509,-2.039026799,0.139019366,0.3323
4.46361378,9.590922766,-1.588843315,0.080508618,0
3.55815227,11.09258642,-2.772240358,0.095058768,1.9777
4.408778269,9.693791434,-1.393366527,0.092077085,0.0008
2.592169396,12.43201252,-2.939889682,0.037631394,3.3824
2.526867073,13.09462857,-2.883397132,0.062059096,0
4.033574844,10.06389069,-2.247410671,0.07572797,1.7099
6.528873205,13.55989261,-3.254812362,0.069404508,0.9048
2.913616806,15.38637479,-1.746968267,0.027620603,2.0745
2.750678239,20.42163182,-0.99755901,0.041990291,0
2.982085166,22.04362516,-0.99907461,0.056841832,0
3.757457522,12.94349623,-2.087210472,0.01784788,2.304
2.850733758,12.88721795,-2.515338862,0.033137403,2.9616
2.905995414,12.87792135,-2.4411449,0.038751115,3.4159
2.904830306,12.30233937,-2.48642929,0.039330089,2.5393
3.078616898,10.90960654,-2.559076868,0.004189566,3.2888
2.837911588,13.18687324,-2.471676515,0.008219499,3.594
2.88249517,12.74521728,-2.515435685,0.03304058,2.985
2.946878836,12.46675866,-2.476810614,0.071665651,2.6518
2.415553873,13.8858161,-2.530008568,0.052950316,0.5941
2.588883772,12.21479332,-2.547273226,0.033821433,2.2509
2.558849764,12.35816211,-2.542055419,0.03903924,1.848
2.87297063,12.78747052,-2.527125978,0.021350287,3.0362
2.843188566,12.92141777,-2.506526524,0.041949741,2.8892
2.901850312,12.66020756,-2.478286067,0.070190199,2.7318
2.638751807,13.92250198,-2.483516123,0.064960143,2.9734
3.1603357,10.71291294,-2.639949047,0.091604998,2.4987
2.913313456,12.26651673,-2.48057549,0.04518389,2.4911
2.939408362,12.73153498,-2.428435245,0.05146077,3.5691
2.761389742,12.07345741,-2.41179773,0.058446398,2.189
3.011279507,11.0774681,-2.496377975,0.024562117,3.1948
3.14038428,9.553250053,-2.310310579,0.040235064,2.7028
3.492494428,11.10503796,-2.45271028,0.105562227,1.8035
2.869808507,12.80156051,-1.57374685,0.974729415,0.5118
2.930008179,12.0389313,-1.943183577,0.027069799,1.9547
2.806903559,12.24299323,-2.942624312,0.099730415,2.6182
3.141196338,10.44399046,-2.301269561,0.095725448,0
3.822511214,10.83857959,-2.543400689,0.097651382,1.6631
4.145131796,9.299959959,-2.168909381,0.008267918,1.6432
4.061546446,10.61368741,-1.940785749,0.007291861,0.6476
3.254451454,9.545410862,-2.647487363,0.096460904,3.5132
4.243062687,10.36959207,-1.390315118,0.087838206,0
4.277908158,12.18231571,-2.439709768,0.056034126,0.7925
2.541490863,13.26728136,-2.532484648,0.042392986,4.1132
4.731953712,8.653284614,-1.655145788,0.042613291,0
4.862674553,11.97611693,-2.013281224,0.001434742,1.7377
3.903162309,9.412374977,-2.46460659,0.083869675,1.4077
3.810905016,10.87158874,-2.617538566,0.023513505,1.8755
3.969910758,10.68288412,-1.981970361,0.064318267,0.1696
4.338640527,10.14115572,-1.436421586,0.041731739,0
4.361927498,10.10005631,-1.56843485,0.051942009,0.04
3.888680186,9.623619991,-2.388352378,0.091543637,3.3709
3.906782128,10.79147061,-2.204798841,0.020387867,2.4649
4.115018847,9.516411227,-2.021162802,0.031240554,0.1976
4.158832141,10.85640411,-1.403321443,0.036886178,0
4.341178096,10.14833125,-1.576017184,0.044359676,0.7167
4.839395342,12.18323272,-1.951882065,0,1.3545
3.893568716,10.82809309,-2.178292596,0.046894112,1.2148
4.057168881,9.447637082,-2.198018819,0.047178912,0.7825
3.103747897,10.9082317,-2.678992006,0.05256204,2.3571
3.854226434,10.78772133,-2.346177712,0.026769058,1.2138
3.869317649,10.70746726,-2.596534347,0.044517724,2.0237
3.938330282,10.51983685,-2.56525634,0.075795731,1.5656
3.302540892,10.18980973,-2.326494316,0.005646302,3.0565
3.076475549,10.78136114,-2.374817072,0.083593635,0
2.684499783,9.927696161,-2.345058949,0.087580487,2.7259
2.980077502,10.4422415,-2.761815898,0.066005669,2.3917
3.883833975,10.70548355,-2.256031036,0.116915733,0
2.485039633,11.82134405,-2.804742302,0.084340416,1.5943
5.358167035,12.31099288,-2.251534366,0.045894302,2.8156
3.157013934,10.72418491,-2.66731176,0.064242285,2.0131
2.902256846,12.65843418,-2.469571982,0.078904283,2.6281
2.965970773,12.61751488,-2.395943608,0.083952407,3.0111
2.926578856,12.78734735,-2.45617377,0.023722244,3.5727
2.694054116,12.2610876,-2.751633334,0.084697856,0.0553
3.148025571,9.262758381,-2.760636225,0.067473967,2.618
2.675183876,13.34257886,-2.675044059,0.09073873,3.0002
3.019253206,9.256623515,-2.241013414,0.075779184,3.1401
2.848626013,10.85843654,-2.394250631,0.026613282,2.503
3.993414901,10.41172073,-2.334773813,0.038172956,1.2828
3.348396321,12.47307299,-2.232389035,0.009941988,2.2984
3.903217232,9.65677568,-2.570241461,0.036604188,1.348
4.03780077,10.60234951,-1.510050204,0.159301729,0.6593
2.669951816,13.31395589,-2.522384239,0.031600565,4.1654
4.224948163,10.17773683,-1.976341574,0.035018546,0.3534
2.451786953,15.26363469,-2.41855923,0.061336785,3.5414
2.496101639,13.9952171,-2.530266271,0.019423611,2.7104
3.267514384,10.93681742,-2.4819266,0.043832779,2.4284
2.883169579,12.97987487,-1.685328053,0.794567962,3.5877
2.894432432,12.92936742,-1.924116864,0.555779151,3.5227
2.469723634,14.46971951,-2.387470372,0.138289007,1.5142
2.619417758,13.64280598,-2.365796057,0.159963323,1.3771
2.718665147,13.51325936,-2.486360193,0.062116073,2.9016
2.480518427,12.23747617,-1.83569677,0.079191693,2.2985
3.51801913,9.497165323,-2.251417759,0.100126038,2.0806
2.309174401,14.32909777,-2.842028956,0.103427272,1.7102
2.515612612,11.04597242,-2.167420913,0.102525532,2.5637
2.813388251,10.61464263,-2.689888897,0.010361173,4.1088
2.865497991,12.82081766,-1.816225774,0.732250491,0
2.792624521,12.72910857,-2.502769133,0.051215671,3.6596
2.922943658,11.95147373,-2.523039313,0.026650569,2.5028
2.869063434,12.80488497,-2.215385683,0.333090582,2.9773
2.344905231,15.6671693,-2.495730443,0.052745822,3.0244
4.399748722,8.761073775,-1.611188404,0.066464726,0
2.866542819,12.81614459,-2.524812518,0.023663748,2.964
4.561761971,9.737904834,-1.523710552,0.039717074,0.4375
2.897130096,11.44877614,-2.371309066,0.087101642,0.0141
2.916183919,12.83292872,-2.46500456,0.014891455,3.6094
2.92599162,12.71420243,-1.830608735,0.066165309,2.1092
3.927296201,9.597568229,-2.563650624,0.043195026,1.1679
2.788201984,13.42197609,-2.385315331,0.094580684,3.2762
4.118465706,10.18670102,-2.10907654,0.054979305,0.5364
2.922375957,10.05226873,-2.789289698,0.09979302,3.0215
2.60222015,13.71669181,-2.72965112,0.036131668,3.2793
3.306399551,10.17791794,-2.332140618,0,3.1615
2.985947306,9.340067558,-2.786418781,0.097799362,4.355
3.595507549,9.292487591,-2.286276155,0.065267641,1.8784
4.97159121,11.85927748,-1.949606115,0.00227595,1.4499
5.038553052,11.55807202,-1.980979799,0.033736168,2.4201
5.052187234,11.52688061,-1.941740594,0.072975372,1.3519
3.882009506,9.463662363,-2.480231408,0.068244857,1.9041
4.101570872,10.33996435,-1.951188835,0.095099793,0.7248
4.429699684,9.945530507,-1.529130264,0.091246595,0
4.212954998,10.23224421,-1.883537322,0.064540288,1.4493
4.389968586,11.87134412,-2.495743894,0,2.2421
3.878357677,10.68250932,-2.606658437,0.034393634,2.125
4.402228609,11.83828292,-2.490221795,0.005522099,2.5759
3.715871273,9.81631036,-2.272178853,0.107997847,0
4.003211008,10.53152693,-2.16277512,0.062411588,1.185
3.881812803,9.640645305,-2.391916434,0.08797958,3.7009
3.850681878,10.79765144,-2.344080999,0.02886577,1.2357
4.057557292,10.5976102,-2.00403453,0.007325591,0.888
3.121930957,10.85637416,-2.573590391,0.058497153,4.2299
2.622597434,12.53474135,-2.062183515,0.076912298,0
2.601723171,12.63531065,-2.064798317,0.074297496,0.0296
2.570309228,12.78973757,-2.067973958,0.071121855,0
2.58335973,12.72512694,-1.928762094,0.21033372,0.155
3.079478124,13.40687783,-3.007569422,0.055700122,0
2.898217747,12.59441217,-2.565623864,0.008261549,1.6263
2.596222392,12.66208188,-2.0646506,0.074445213,0
2.892323951,11.77150823,-2.628055725,0.046796763,1.6169
2.847425165,11.82265159,-2.789461677,0.076866745,0.0515
2.961575069,11.66431572,-2.497806696,0.055894863,0.8846
3.425757414,12.40220138,-2.483800108,0.071198336,2.4207
3.219285338,10.39485648,-2.462829719,0.006425146,3.0044
3.166708848,10.56744104,-2.461733537,0.007521328,0
2.817891928,12.18271071,-2.643208331,0.000288296,0.0058
2.900180522,12.19444668,-2.6282422,0.000769788,1.8738
2.897753381,12.20466067,-2.628294565,0.000717423,1.8187
2.799213269,10.57057965,-2.332171397,0.050508439,3.7475
2.883371464,12.26553608,-2.629011988,0,1.9038
2.732339299,11.38021143,-2.283604023,0.019904721,1.7891
3.074643838,12.00634579,-2.184360321,0.009223795,3.4481
3.32582538,12.08344684,-2.565649191,0,2.7432
2.845814905,12.82632571,-2.552506202,0.021379211,1.6635
2.834856721,12.87590607,-2.546587445,0.027297968,1.5996
2.864054974,12.74463975,-2.559250214,0.014635199,1.587
3.857068888,16.4147298,-2.588919483,0.139827801,2.0699
5.910312826,10.82920128,-2.066170906,0.061388889,0.5046
5.930987254,10.7914525,-2.074685599,0.052874196,1.5468
5.926461218,10.79969393,-2.065347905,0.062211891,0.468
5.927370147,10.79803786,-2.072206585,0.055353211,1.1373
3.127165605,10.83820138,-2.591686829,0.040400715,4.1935
2.821447368,12.56770354,-2.867786035,0.016035557,2.3884
3.190516601,10.10646555,-2.237572786,0.002035459,2.3934
2.821447383,12.56770347,0.701722525,3.585544116,0
2.799048023,12.66827642,-2.854882569,0.028939023,2.4446
2.336186686,13.43246793,-2.004279708,0.916460927,0
2.88335724,12.65932239,-2.568229136,0.005656277,1.7188
6.001921189,10.58312627,-2.164475515,0.032539881,2.0653
3.13160355,10.68590213,-2.461557311,0.007697554,3.1575
5.692818354,10.73694221,-2.373262855,0.021564977,2.2991
5.585210792,10.33565391,-2.110001613,0.080400401,0.7281
3.209210772,10.4274887,-2.463470762,0.005784103,3.0412
5.912328396,10.8255095,-2.057418582,0.070141213,0
3.143397934,10.64580742,-2.461795104,0.007459761,3.1623
3.141145176,10.65344235,-2.461618283,0.007636583,3.1149
5.142605793,10.53555732,-1.881812169,0.040168513,1.7911
3.231383751,10.37535714,-2.41953705,0.004013066,3.2384
2.732765611,11.37843612,-2.129655641,0.173853103,2.0936
5.658725094,10.18590664,-2.211354144,0.072053353,1.261
2.913711437,12.52744126,-2.564945735,0.008939678,1.509
2.899922526,12.19553157,-2.628260945,0.000751043,1.8673
2.917378708,12.51169373,-2.565570813,0.008314601,1.5817
2.994104316,14.64113221,-3.004691516,0.021589836,0
2.914490718,12.52409165,-2.565672549,0.008212865,1.5943
2.919289642,12.50350371,-2.565603949,0.008281464,1.6157
2.91451976,12.52396686,-2.565761227,0.008124186,1.637
4.700164139,10.2763164,-1.938759642,0.060661689,1.3703
2.891397819,12.23148765,-2.628309047,0.000702941,1.7389
2.883968564,12.26299661,-2.628821847,0.000190141,1.8187
3.513716773,11.18737986,-2.228039338,0.087299342,0
2.869295654,12.72136206,-2.568118692,0.005766721,1.6447
2.791692195,10.59905776,-2.331461226,0.051218611,3.5301
2.799950921,10.56779482,-2.3293686,0.053311236,3.0219
2.7461854,11.32283309,-2.289349495,0.014159249,2.1632
2.734252563,11.37224825,-2.289977423,0.013531321,2.1108
2.581843376,12.73260059,-2.067043653,0.07205216,0
2.567881818,12.80182766,-2.066956538,0.072139276,0
2.717889109,11.44071656,-2.285132053,0.018376691,2.441
2.575967981,12.76164173,-2.065254196,0.073841617,0
3.09227475,11.33220918,-2.303501185,0.104838648,0.8138
2.721189155,11.42684215,-2.283052775,0.020455969,2.461
2.974505721,11.49043194,-2.585449242,0.043275714,2.3776
2.999263536,14.61594709,-3.003270015,0.023011337,0
3.184225112,10.49945659,-2.484849809,0.007257431,3.1088
3.208704889,10.42913269,-2.463345691,0.005909174,3.1808
3.198949685,10.45112822,-2.485102971,0.00700427,2.9599
5.102073923,10.14971377,-2.0873912,0.029920371,1.8764
5.517366708,10.75413952,-1.914347596,0.072323306,0
5.603332004,10.96166748,-1.76573903,0.035517861,1.0224
3.129445797,10.68324409,-2.48417454,0.0079327,3.0515
3.013667091,11.85812922,-2.461569072,0.017658006,0
3.219555565,11.96742664,-2.491450574,0.071245164,0.3211
3.12086622,10.71261341,-2.484131014,0.007976226,3.1711
3.143093743,10.64683773,-2.461647377,0.007607488,3.1571
3.121591245,10.71012529,-2.484080384,0.008026856,3.0595
3.185055452,10.49671939,-2.485045136,0.007062104,2.9811
3.185602984,10.52446291,-2.417907892,0.005642224,3.2898
3.181980026,10.50686461,-2.484986958,0.007120282,3.1117
3.200950005,10.45439916,-2.463040203,0.006214663,3.1995
3.206464916,10.43641827,-2.462341697,0.006913168,2.9976
3.123981698,10.70192996,-2.484175144,0.007932096,3.0835
3.249460056,10.31764044,-2.41884217,0.004707946,3.0499
3.126726386,10.69253564,-2.484114542,0.007992698,3.0288
3.21650119,10.40385409,-2.463326287,0.005928579,3.024
3.24647146,10.32713852,-2.418125179,0.005424937,3.0794
3.220235176,10.39179042,-2.463099241,0.006155624,3.0094
3.144418441,10.63237415,-2.483670381,0.008436859,3.041
3.197686829,10.45525566,-2.484978252,0.007128988,2.9652
3.332186426,10.03324216,-2.484181155,0.007926085,2.8867
3.141396291,10.65259074,-2.46176178,0.007493086,3.1153
3.237055832,10.35717708,-2.419005171,0.004544946,3.1548
3.192477334,10.47231658,-2.484848614,0.007258626,3.1498
3.186455859,10.49210622,-2.484832318,0.007274922,3.1538
3.176390206,10.52535462,-2.484934463,0.007172777,3.1059
3.188459125,10.4887943,-2.482164552,0.00232523,2.6092
3.185907422,10.49391238,-2.484901531,0.007205709,3.1073
3.118161543,10.72190548,-2.483777496,0.008329745,3.0369
3.208937836,10.4283756,-2.463324629,0.005930237,2.997
3.196848384,10.46781236,-2.46292246,0.006332406,3.1184
2.604551932,12.62158765,-2.066529795,0.072566018,0
3.116294828,10.72832809,-2.484105662,0.008001578,2.9008
2.595121961,12.66745108,-2.06583405,0.073261764,0
3.158162878,10.59603647,-2.46144755,0.007807316,3.0939
3.133878118,10.66813452,-2.483961067,0.008146173,3.0314
2.913711804,12.52743968,1.115129878,3.689015291,0
3.208704386,10.42913432,-2.463191903,0.006062962,3.0331
2.944239765,11.80733614,-3.227209948,0.043842992,0
3.183009061,10.50346785,-2.485012166,0.007095074,2.9777
4.699657247,10.68764544,-2.184929644,0.008841819,1.9134
2.136237044,9.456845433,-1.766302527,0.037296408,3.9327
3.144698873,10.64140332,-2.46167392,0.007580946,3.105
4.428206254,14.29760494,-2.299782372,0.428964912,0
2.960738676,12.50026285,-2.025728766,0.095428423,0.2979
4.41560111,16.26827526,-2.014328414,0.037835853,3.1676
2.565667507,12.1783522,-2.027717697,0.066194881,4.3531
2.782411323,10.63441145,-2.342742918,0.039936918,4.3732
2.68116619,11.59741572,-2.284727388,0.018781356,2.4748
3.330549299,16.09015105,-1.956749722,0,3.0476
3.393592055,10.99590225,-2.555569402,0.001092972,3.9838
2.812989345,10.46433563,-2.33503094,0.234721207,2.3438
3.616881343,10.66044532,-2.488912065,0.024070145,3.6034
3.605742546,10.47246952,-2.420106471,0.00236561,3.0324
3.735969536,10.26148503,-2.321484119,0.036195189,0
2.792322336,10.46454338,-2.195422109,0.214436383,2.6143
3.131619707,11.24112547,-2.036229914,0.048485175,2.7162
3.011802097,12.3434485,-1.952926093,0.0262117,2.2223
2.567651823,12.16894061,-2.027334471,0.066578106,4.1903
3.167774255,11.06445252,-2.178979177,0.092392624,2.2191
2.783468581,10.44277497,-2.424018425,0.083487209,0
2.65747728,11.55040026,-2.197641304,0.100279443,0
3.647513403,12.30416146,-2.412164301,0.062991719,3.2388
2.646975879,11.68449882,-2.072246143,0.373206959,0.2376
3.392622376,10.85932134,-2.557504909,0.010759549,2.5592
2.570132766,12.79061569,-2.068356637,0.070739176,0
3.365951902,10.98252847,-2.510480621,0.019431516,2.2877
4.761302327,12.49996415,-2.980317369,0.023345752,1.345
2.532013414,12.17338566,-2.042332612,0.084904601,2.7734
3.742790498,18.91019163,-2.135014098,0.016628485,2.9686
2.294079325,17.63565058,-0.248462805,0.152004669,0
2.926493071,12.02050202,-2.75589269,0.00062597,2.4993
2.532806284,15.38498181,-2.630268293,0.193992719,2.0169
2.137136784,9.572132515,-1.861384652,0.014989369,4.0948
3.17677735,10.66894114,-2.600340847,0.031746696,3.9282
2.718765496,11.43702867,-2.286361987,0.017146757,1.7876
2.859450184,10.34790079,-2.32088494,0.061794896,0.838
2.865655241,10.32549429,-2.320150968,0.062528868,1.9357
2.723867724,11.41560534,-2.27968068,0.023828064,2.4571
2.851219266,10.37777318,-2.321665644,0.061014193,2.3987
2.862233157,10.33783945,-2.319610655,0.063069181,0.8005
2.71270801,11.46256759,-2.279739531,0.023769213,1.9565
2.728133879,11.39775403,-2.281141113,0.022367631,2.0675
2.709311955,11.47693564,-2.279418483,0.024090261,2.1628
1.996368027,9.926191398,-1.565728151,0.063941359,4.1187
2.075225047,10.68753702,-1.657817838,0.055771636,3.8099
2.506079139,12.38357603,-2.266896394,0.073863634,3.725
2.755265889,10.59343637,-2.044096972,0.075831136,3.6933
2.129220125,10.62498394,-1.591020878,0.034575939,2.3339
2.798451853,10.78201208,-2.252767496,0.05663897,3.5215
3.242408433,10.00681591,-1.914928218,0,4.088
2.935219643,11.73322596,-2.340099448,0.086124302,0.0283
2.874381695,11.69846519,-2.585411122,0.058460941,1.5424
2.919622051,11.80588805,-2.309101977,0.140607049,0
2.83120613,12.00312071,-2.50468458,0.07872406,0.0189
6.230463264,12.23189259,-2.339131505,0.180322572,0
3.252330233,10.30853513,-2.419052589,0.004497528,2.7636
1.78616486,14.84970541,-0.854588263,0.800298646,0.4319
2.409839541,10.57971952,-2.20129292,0.054006616,4.0633
2.514817543,13.0719545,-2.079349818,0.059745995,0.0259
2.145096004,10.96159476,-2.08526869,0.049025035,4.1488
3.364376339,10.98767167,-2.510004321,0.019907817,2.5057
3.030254678,9.957229634,-2.262600501,0.046805965,3.7864
3.23597126,11.33778044,-2.549630087,0.005248857,2.2424
3.208169615,12.40445702,-1.554655525,0.806262024,0.028
2.760025683,11.26605419,-2.295163476,0.008345268,2.3388
2.67267504,12.30889179,-2.332172532,0.052354511,4.0823
3.190427787,10.50854704,-2.417469132,0.006080984,3.227
2.724616998,11.41246603,-2.291516817,0.011991927,2.4399
2.739840011,10.79964768,-2.336434666,0.046245171,4.2053
3.19664334,10.48811422,-2.418419679,0.005130437,3.2214
2.71878088,10.88329959,-2.344733397,0.03794644,4.2201
3.184845474,10.52696614,-2.418192491,0.005357626,3.2135
3.200731438,10.47471839,-2.417803662,0.005746454,3.2087
2.98295155,10.11512965,-2.2495295,0.059876966,3.9833
3.162759245,9.367163545,-2.442588091,0.034161037,4.2413
2.697537959,11.52702924,-2.273361268,0.030147476,2.2748
3.172670936,10.16331248,-2.239608245,0,0
2.758883232,11.27071946,-2.289407316,0.014101428,2.3391
2.738934015,11.35281053,-2.290441936,0.013066808,2.272
2.541077046,10.24526114,-1.801649503,0.048862017,4.2418
3.139241414,10.65990302,-2.461814805,0.007440061,3.1149
2.327076371,10.85296394,-1.95060928,0.072267073,3.7043
3.178887116,10.5466974,-2.417686389,0.005863728,3.4501
3.206006816,10.45748259,-2.417860208,0.005689908,3.148
3.179144002,10.54584518,-2.418319532,0.005230584,3.205
3.151410283,10.61874083,-2.461964293,0.007290573,3.0791
2.403281583,9.879552246,-1.92904721,0.053325661,0.4648
2.993687657,10.98901143,-2.364180652,0.020346391,4.45
3.195337558,10.49240021,-2.417736866,0.005813251,3.2275
3.19761258,10.48493513,-2.418061565,0.005488551,3.1941
2.287867549,10.3779373,-1.930690487,0.051682384,3.6786
3.366169889,11.06950059,-2.59294226,0.002103293,3.5657
2.098298701,11.3155224,-1.885360509,0.097012363,3.3193
2.961945211,10.51387998,-2.921611987,0.003092692,4.4817
2.988243957,11.00903017,-2.322515073,0.06201197,4.142
3.059776945,12.06468241,-2.186937617,0.006646499,1.3691
5.313119481,10.96451198,-2.156453925,0.163081412,0
6.207849169,10.69030764,-2.439296236,0.193314978,0
1.791441559,16.76451833,0.134043018,0.431063564,0
2.670388455,18.83774272,-0.261180172,0.096463535,0
2.555934085,19.68129419,-0.043767749,0.313875959,0
4.451603573,14.22245772,-2.616473318,0.112273966,1.0076
3.398050901,10.98147367,-2.555578992,0.001083382,3.9508
2.658544455,10.97883988,-2.084642144,0.035285964,3.6815
2.635864716,11.07330498,-2.091851441,0.028076668,3.5129
3.39403141,10.99447883,-2.556128231,0.000534143,3.6926
1.931906031,9.140252434,-1.574298171,0.041674869,4.0501
2.766967792,10.54863521,-2.021397989,0.098530119,3.5129
2.673162101,11.06902826,-2.309389415,0.073290421,3.9592
2.913380185,12.07460532,-2.75651866,0,2.3733
3.043916435,12.80165847,-2.821243635,0.003017377,2.4566
2.691542402,13.63111785,-2.516554391,0.038324553,2.4861
2.373030422,10.64279485,-1.983768349,0.039108004,3.58
2.514365407,11.60838986,-2.050777895,0.069150213,3.1636
2.508202231,11.63691409,-2.087938418,0.03198969,3.5093
2.535294022,11.51256369,-2.091730673,0.028197435,3.5536
6.152774911,13.40010882,-3.095308892,0.011453055,0.9895
2.902986118,12.18266133,-2.628028551,0.000983437,1.8972
2.577992222,11.32188594,-2.079051697,0.040876412,3.8725
2.496910784,13.16570088,-2.073998552,0.065097261,0
2.688369826,10.8570382,-2.030351168,0.08957694,3.5814
2.836588362,10.43130093,-2.325062648,0.057617189,4.2595
2.769475246,10.68408424,-2.342038401,0.040641436,4.3622
2.72263922,11.42075626,-2.289751353,0.013757391,2.4943
2.892659921,12.22615091,-2.628510323,0.000501665,1.8573
2.978401106,10.38105992,-2.421893151,0,2.4221
2.892871174,11.20365887,-2.212254577,0.074321927,0
2.896892546,12.20828739,-2.628126124,0.000885864,1.7396
2.904407349,12.17669992,-2.62791547,0.001096518,0
2.82304147,13.99478644,-1.715944919,0.069064736,0.0479
2.435854431,13.56333584,-1.895331843,0.052603958,1.9035
2.717005055,10.89041287,-2.336850577,0.045829259,4.1491
1.943330436,10.33930296,-1.522190065,0.034287987,2.3529
1.948048292,13.61569017,-0.963119895,0.691767014,0
6.254897787,12.21928237,-2.603742451,0.105753698,0.5916
2.990620552,11.39111204,-3.280708605,0.005150644,3.0593
2.941445453,11.81855286,-3.22546477,0.04558817,0
3.268905166,13.21825018,-2.289026892,0.083029306,1.3953
3.120982855,11.14705387,-3.045946541,0.008767615,2.9551
3.262447654,11.82162903,-2.457613428,0.091262473,0.8241
3.792547177,11.05649378,-2.565558896,0.079962858,0
3.704047319,10.47322015,-2.249071507,0.047499448,0
3.661292369,10.34433781,-2.399725495,0.003605275,3.4838
3.32838591,16.10060935,-1.955085698,0.001664024,2.7275
4.412849812,16.27841811,-2.012235824,0.039928444,3.3841
3.21773932,10.40635143,-2.45132789,0.002692059,2.9761
3.688002764,10.28468676,-2.390402855,0.003357259,3.0231
2.664759639,11.10393087,-2.277674195,0.105005641,3.4707
3.371844184,11.05087232,-2.592532339,0.002513214,3.6773
3.189430891,10.48559854,-2.480750671,0.003739111,2.6115
3.21102366,10.42811568,-2.449953039,0.00406691,2.6337
3.230925483,10.37682876,-2.418423052,0.005127064,2.983
3.188900748,10.48734173,-2.48046582,0.004023962,2.8863
3.232720553,10.3710667,-2.417982142,0.005567974,2.9919
3.404173099,10.96172416,-2.55404117,0.002621204,3.0175
3.344508473,11.13047311,-2.618759304,0.001875037,3.6905
3.226913255,10.38973093,-2.418411721,0.005138395,2.958
3.189349501,10.48586613,-2.480767224,0.003722558,2.6031
3.190292073,10.48276808,-2.480510713,0.003979069,2.8896
3.400461117,10.9736901,-2.554168679,0.002493695,3.8121
3.230435892,10.37840143,-2.41790826,0.005641857,2.7149
3.230261594,10.37896142,-2.41828826,0.005261857,2.9838
3.211705212,10.42590274,-2.449196162,0.004823787,2.9393
3.213330232,10.42063024,-2.449807224,0.004212725,2.6269
3.216253663,10.41115835,-2.449508396,0.004511553,2.9217
3.206204829,10.44378883,-2.449379405,0.004640544,2.9224
3.230864795,10.37702367,-2.419088008,0.004462108,2.6389
3.392893192,9.869136542,-2.449335498,0.004684451,2.9359
3.220151471,10.39855624,-2.449271556,0.004748393,2.9286
3.211259628,10.42734941,-2.449315819,0.00470413,2.9316
3.230022814,10.37972869,-2.418481914,0.005068202,2.6796
3.342258112,11.13662623,-2.621991179,0.001841759,3.4633
3.226274073,10.39178933,-2.418352701,0.005197415,2.6835
3.230374378,10.37859906,-2.418149715,0.005400401,2.9911
3.19077801,10.48117161,-2.48052457,0.003965211,2.8811
3.596733949,10.55752714,-2.394613834,0.028427631,2.3288
3.16740575,10.700508,-2.593316599,0.038770945,3.8336
3.666752189,17.00704466,-2.088642553,0.015834444,2.6718
3.248993351,10.27244754,-2.182253975,0.080227242,2.1908
3.172874166,10.68206578,-2.372419966,0.259667578,4.028
2.680973214,12.81543989,-2.940600438,0.002028141,3.3949
2.811867129,10.99588243,-2.117212645,0.304680506,2.1375
3.018000913,10.54857873,-2.402362691,0.081132494,1.2118
3.054802718,9.867457296,-2.448579926,0.053683818,0
3.059889016,10.11559063,-2.421163374,0.087589437,0.8622
4.693145521,10.70247452,-2.187217519,0.006553945,1.891
6.202782685,12.28647871,-2.436186584,0.083267493,1.2057
3.365474016,11.07178941,-2.592685168,0.002360386,3.5811
3.187704887,10.49127604,-2.480752229,0.003737553,2.7077
